Date,Open,High,Low,Close,Volume,Adj Close
2016-08-17,11.85,11.915,11.62,11.76,365500,11.76
2016-08-16,11.85,11.975,11.745,11.85,386600,11.85
2016-08-15,11.92,11.92,11.92,11.92,000,11.92
2016-08-12,11.93,12.22,11.92,11.92,700300,11.92
2016-08-11,11.955,12.045,11.78,11.915,335500,11.915
2016-08-10,11.755,12.04,11.69,11.99,470400,11.99
2016-08-09,11.70,11.945,11.685,11.88,344800,11.88
2016-08-08,11.505,11.84,11.485,11.685,488900,11.685
2016-08-05,11.27,11.505,11.245,11.495,358500,11.495
2016-08-04,11.16,11.49,11.115,11.145,858200,11.145
2016-08-03,11.16,11.205,10.95,10.95,606800,10.95
2016-08-02,11.205,11.25,10.90,10.99,924800,10.99
2016-08-01,11.73,11.78,10.635,11.205,1702800,11.205
2016-07-29,11.625,12.025,11.555,11.80,1085300,11.80
2016-07-28,11.55,11.775,11.50,11.55,411500,11.55
2016-07-27,11.54,11.75,11.535,11.585,437400,11.585
2016-07-26,11.755,11.80,11.58,11.735,465700,11.735
2016-07-25,11.975,12.125,11.655,11.69,693500,11.69
2016-07-22,12.00,12.115,11.875,12.05,553600,12.05
2016-07-21,11.875,12.135,11.835,11.945,434100,11.945
2016-07-20,11.85,12.095,11.79,11.86,602200,11.86
2016-07-19,11.95,12.06,11.66,11.745,531600,11.745
2016-07-18,11.77,12.055,11.76,11.97,571600,11.97
2016-07-15,11.70,11.99,11.645,11.82,568600,11.82
2016-07-14,11.495,11.83,11.425,11.725,718300,11.725
2016-07-13,11.29,11.58,11.175,11.25,735100,11.25
2016-07-12,10.82,11.48,10.82,11.345,986500,11.345
2016-07-11,10.76,10.845,10.415,10.725,547600,10.725
2016-07-08,10.54,10.745,10.475,10.595,615800,10.595
2016-07-07,10.55,10.77,10.46,10.505,500900,10.505
2016-07-06,10.60,10.715,10.33,10.445,653200,10.445
2016-07-05,10.985,10.985,10.51,10.51,637000,10.51
2016-07-04,11.505,11.505,11.06,11.06,530800,11.06
2016-07-01,11.30,11.52,11.02,11.35,726600,11.35
2016-06-30,10.995,11.29,10.77,11.275,812400,11.275
2016-06-29,11.20,11.20,10.90,10.925,809700,10.925
2016-06-28,11.115,11.18,10.755,10.92,746600,10.92
2016-06-27,11.21,11.345,10.525,10.675,1442300,10.675
2016-06-24,10.30,11.40,10.00,11.27,1932000,11.27
2016-06-23,11.565,12.20,11.55,12.185,703600,12.185
2016-06-22,11.645,11.83,11.46,11.77,532400,11.77
2016-06-21,11.70,11.765,11.47,11.47,958100,11.47
2016-06-20,11.65,11.895,11.51,11.695,716400,11.695
2016-06-17,11.245,11.46,11.235,11.275,1030700,11.275
2016-06-16,11.00,11.295,10.85,11.115,924700,11.115
2016-06-15,10.89,11.24,10.85,11.135,789500,11.135
2016-06-14,10.985,11.01,10.765,10.81,642300,10.81
2016-06-13,11.06,11.06,10.855,10.915,748100,10.915
2016-06-10,11.58,11.58,11.045,11.19,952500,11.19
2016-06-09,11.78,11.78,11.51,11.51,410500,11.51
2016-06-08,11.93,11.94,11.665,11.705,430700,11.705
2016-06-07,11.78,12.05,11.73,11.945,550100,11.945
2016-06-06,11.775,11.775,11.455,11.69,309000,11.69
2016-06-03,11.89,11.915,11.58,11.595,565200,11.595
2016-06-02,11.75,12.12,11.655,11.86,635000,11.86
2016-06-01,11.985,11.985,11.54,11.71,845200,11.71
2016-05-31,12.07,12.07,11.835,12.025,937400,12.025
2016-05-30,11.90,12.00,11.855,11.99,312700,11.99
2016-05-27,11.945,11.99,11.83,11.94,613800,11.94
2016-05-26,11.945,11.945,11.945,11.945,000,11.945
2016-05-25,11.82,12.08,11.80,11.945,796400,11.945
2016-05-24,11.54,11.775,11.42,11.775,867700,11.775
2016-05-23,11.425,11.66,11.325,11.515,697300,11.515
2016-05-20,11.44,11.535,11.33,11.395,479000,11.395
2016-05-19,11.33,11.63,11.28,11.335,616400,11.335
2016-05-18,11.335,11.46,11.165,11.395,772800,11.395
2016-05-17,11.35,11.63,11.22,11.335,1085300,11.335
2016-05-16,11.23,11.23,11.23,11.23,000,11.23
2016-05-13,11.67,11.695,11.23,11.23,1443200,11.23
2016-05-12,12.20,12.20,11.355,11.56,2042200,11.56
2016-05-11,13.145,13.145,12.13,12.185,2206100,12.185
2016-05-10,13.375,13.665,13.375,13.56,414400,13.56
2016-05-09,13.30,13.67,13.30,13.39,557500,13.39
2016-05-06,13.29,13.335,12.905,13.255,563500,13.255
2016-05-05,13.28,13.28,13.28,13.28,000,13.28
2016-05-04,13.375,13.465,13.22,13.28,709500,13.28
2016-05-03,13.835,13.895,13.36,13.465,569400,13.465
2016-05-02,13.975,13.995,13.70,13.92,296400,13.92
2016-04-29,14.12,14.21,13.90,13.955,499300,13.955
2016-04-28,13.75,14.17,13.68,14.17,452700,14.17
2016-04-27,13.90,14.02,13.85,13.905,340600,13.905
2016-04-26,13.735,13.975,13.65,13.935,364800,13.935
2016-04-25,14.005,14.135,13.52,13.615,432500,13.615
2016-04-22,13.98,14.11,13.51,14.09,576900,14.09
2016-04-21,13.95,14.20,13.93,14.085,687600,14.085
2016-04-20,13.75,13.98,13.70,13.98,337200,13.98
2016-04-19,13.80,13.98,13.73,13.88,583500,13.88
2016-04-18,13.45,13.75,13.395,13.73,593600,13.73
2016-04-15,13.645,13.785,13.455,13.66,547400,13.66
2016-04-14,13.525,13.72,13.415,13.69,577500,13.69
2016-04-13,13.24,13.51,13.20,13.48,800400,13.48
2016-04-12,12.93,13.185,12.88,13.165,617400,13.165
2016-04-11,12.935,13.195,12.775,12.89,577600,12.89
2016-04-08,12.57,12.90,12.57,12.845,488000,12.845
2016-04-07,12.65,12.665,12.45,12.535,484500,12.535
2016-04-06,12.61,12.89,12.545,12.615,597900,12.615
2016-04-05,12.50,12.76,12.48,12.76,612700,12.76
2016-04-04,12.60,12.895,12.51,12.69,516300,12.69
2016-04-01,12.955,13.605,12.625,12.85,1271100,12.85
